Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Packets Rx Dropped,Packets Tx Dropped,Packets Rx Errors,Packets Tx Errors,Delta Received Packets,Delta Received Bytes,Delta Sent Bytes,Delta Sent Packets,Delta Port alive Duration (S),Delta Packets Rx Dropped, Delta Packets Tx Dropped,Delta Packets Rx Errors,Delta Packets Tx Errors,Connection Point,Total Load/Rate,Total Load/Latest,Unknown Load/Rate,Unknown Load/Latest,Latest bytes counter,is_valid,Table ID,Active Flow Entries,Packets Looked Up,Packets Matched,Max Size,0,1,2,3,4,5,6,7,8,9,label
-0.1735981,0.1609521,0.21111521,0.03787061,0.66708326,0.0060172323,0.033243813,0.024891535,-0.06366017,0.38598305,0.23247735,0.16686654,0.32585636,0.97226053,-0.026530245,-0.032634985,0.030088833,-0.07877725,0.68343985,0.3044716,0.053224467,0.41665,-0.005098537,0.3601967,0.030242668,-0.007865677,0.21594337,-0.057412613,-0.10045396,0.046101213,-0.029985497,-0.101883486,0.18980172,-0.005910428,0.45842203,0.11431629,0.50558716,0.56356376,0.27300152,0.3007591,0
0.037206955,0.49372566,0.5069757,-0.27856952,0.86976904,0.033263925,-0.13579477,-0.036905296,-0.08632913,0.2020381,0.076573215,0.20264678,0.17879282,0.97081786,-0.09757924,-0.09965357,-0.038176592,-0.114910215,0.7989322,0.53879786,-0.06249338,0.5247883,-0.052617036,0.51984036,0.1587009,0.04423817,0.15806936,-0.3038376,-0.22689915,0.14945474,0.13201784,0.40269336,-0.14070252,0.13446453,0.501813,0.2956095,-0.2821446,0.14843462,0.06256404,0.44251025,0
0.22242677,0.21702209,0.16326575,-0.11568883,0.5934875,-0.042317502,0.0063098166,0.027577108,-0.080608375,0.19861796,0.12150336,0.18190582,0.23771387,0.8233545,-0.034014642,0.02743276,0.048129685,-0.02523473,0.7116145,0.29692468,-0.014753582,0.2848922,0.007663985,0.2445999,-0.050490964,-0.059055038,0.22781132,0.053409897,0.05309297,0.06341882,0.010085785,-0.0068763173,0.21745348,-0.058193795,0.103295386,0.24617201,0.24026516,0.43689722,0.5568615,-0.344463,0
0.32101473,0.14370982,0.0045025866,0.5511391,0.1261213,0.051959686,0.008841959,0.06484243,0.021138424,0.074157506,0.011792743,0.07512992,0.14372988,0.61174786,0.021896258,0.050858103,-0.07051177,-0.0101866,0.30221578,0.29655823,-0.053627677,0.34638456,0.01944085,0.27696472,0.04500661,0.015979204,-0.008832655,0.68106246,0.6680138,-0.012578594,0.05147314,-0.012597872,-0.045351397,-0.03585811,0.18396655,0.08056557,-0.0057186717,0.06460491,0.07055617,-0.025915917,1
0.4428525,0.25130978,0.32398722,0.5032526,0.55104935,0.017885737,-0.021641444,-0.0065101925,-0.043864124,0.024247523,0.0032153986,0.041420266,0.015305532,0.5948552,-0.05295288,-0.05196294,0.018660193,-0.08026079,0.43758953,0.3153061,0.010497348,0.2980991,-0.017563308,0.3286512,-0.027921712,-0.012728756,0.08148319,0.6808679,0.657289,0.045604404,0.014836895,0.14105013,0.036871567,0.00018367032,0.15015277,0.28371882,-0.23186699,0.40416586,0.09224359,-0.21250099,1
0.705736,0.21839462,0.2861185,0.83004653,0.45264602,0.10145589,-0.033474978,0.081700556,-0.08189347,0.13874908,0.00457772,0.035193264,0.084113315,0.6046696,-0.099208094,-0.042739097,0.040016927,0.002311475,0.4413361,0.38807285,-0.07925748,0.43892634,0.10143159,0.50171983,0.06634295,0.05027331,0.096965894,0.92429054,0.90808004,-0.008975548,0.08549055,0.13541386,0.10975105,0.03566199,0.06149733,-0.005905288,0.16972004,0.22826599,0.16283228,-0.010855647,1
0.34962508,0.3804394,0.45305815,0.09557299,0.7544236,0.080809765,0.009608533,0.04468056,0.0588293,-0.15637963,-0.25384116,0.16599193,0.05386906,0.90749735,0.06490257,-0.038913254,-0.104018874,-0.097835995,0.6908019,0.43295348,-0.06904278,0.4675458,0.063503064,0.4105985,0.16666165,0.1311838,0.24273491,0.18268305,0.34171873,0.10604396,0.10532193,0.05040535,0.08095434,-0.05911753,-0.02937861,0.17636111,0.49036896,-0.2362026,0.2661214,0.27343026,0
0.3782136,0.057577495,0.06060485,0.5234248,0.28968588,0.008338332,0.003242228,0.038617477,-0.07499643,0.19732986,0.15038502,0.07551019,0.15171295,0.5789099,-0.02149983,-0.032734312,0.03550307,0.05284735,0.31329003,0.23742516,0.045949366,0.27829835,0.06821578,0.27364877,-0.006490348,-0.0037155503,0.068574555,0.63082397,0.60157037,-0.048169132,-0.005414444,-0.05611278,0.07352451,-0.01438899,0.050632674,0.21220666,0.10955684,0.37714964,-0.10043349,0.019843915,1
0.28828895,0.22802868,0.28380877,0.77055913,0.56945264,0.09900703,-0.12396167,0.010435897,0.053914603,0.03456949,-0.03982764,0.2968084,0.17006692,0.83997333,-0.12440685,0.0035234767,-0.09509648,-0.046915,0.28921008,0.5116331,-0.010875776,0.4943468,0.07534835,0.49001032,0.04560695,0.18208127,0.052531295,0.8117204,0.781004,-0.026197104,-0.034366533,0.04951142,-0.03525977,-0.07656114,0.38706392,0.53310084,-0.14225069,0.6332602,0.1283088,-0.32389173,1
0.48363188,0.19575946,0.2093574,0.46545053,0.38370937,0.038945384,-0.018164827,0.042021643,-0.040457185,0.084805086,0.03844782,0.011777463,0.06402079,0.4452343,-0.05385315,-0.01619086,0.020784898,0.05170935,0.41537836,0.25367084,-0.001900976,0.3019313,0.049760237,0.30485994,0.0003188476,0.0183621,0.012168773,0.6092857,0.6797137,0.005448779,0.02514023,0.18446001,0.022907902,-0.05901253,0.28473374,-0.092458375,0.09953034,-0.29767624,0.42086545,0.29689488,1
-0.17100464,0.21637225,0.20466486,-0.14009452,0.5717065,0.07310568,0.04529045,-0.07405598,0.05420579,-0.052221455,-0.0997197,0.16936772,0.051562484,0.889511,-0.04408093,-0.055120245,-0.063988626,-0.049905363,0.4425035,0.39803156,0.00361007,0.36373213,0.04398646,0.41287115,0.11328957,0.09983026,0.09714707,-0.21750872,-0.17790173,-0.0078903735,0.047581196,0.1898296,0.16302797,-0.052862123,0.007742118,0.3097385,0.1636505,0.20458472,0.0137798125,0.14229251,0
0.598978,0.3147242,0.3145021,0.7424459,0.6460552,0.118197724,0.048558515,0.097289205,-0.08261948,0.1260321,0.0371257,0.078283824,0.1316355,0.79281974,-0.019529475,0.00090344786,-0.02695364,-0.05438009,0.6054766,0.38183293,-0.0023653277,0.43006223,0.05732801,0.35047337,0.07837554,-0.021833258,0.1792573,0.82842195,0.8281456,0.079127364,0.09638454,-0.31132975,-0.03029497,-0.13903522,0.47830003,0.062914625,0.5848693,0.22050509,0.52605176,-0.23279928,1
-0.07623742,0.398932,0.34410292,0.08940806,0.6816168,0.04817476,-0.116498105,0.018258156,0.062307663,-0.314861,-0.26489884,0.08188752,-0.08111483,0.87347674,0.008171503,-0.0068436037,-0.07042093,-0.08247797,0.45565078,0.3826427,-0.10916019,0.29321733,-0.011596467,0.30274156,0.04685722,0.077904046,0.1776666,0.0357838,0.09203531,0.017859735,0.09961525,0.301819,0.30838642,0.016073838,-0.17895404,-0.04444388,0.42269757,0.21444952,0.29032323,0.07377795,0
-0.36816186,0.21622477,0.1837775,0.3716218,0.33009246,0.007873547,-0.057108447,0.06822378,0.040475745,0.110352,0.14089392,0.11103898,0.23275964,0.97147346,-0.07091212,-0.13770072,-0.05611007,-0.045228224,0.06242927,0.4579361,-0.13645244,0.51009196,0.011112099,0.46600276,0.039364107,0.11277826,0.1534879,0.24656896,0.12688342,0.10580147,0.1876406,0.45231143,-0.022067707,0.13208088,-0.17079113,0.212034,0.67620087,0.40981817,0.23855072,0.17020968,0
0.61499614,0.117815994,0.2368234,0.3234564,0.5411594,0.0043325787,-0.09147479,0.024813669,0.043784637,-0.21510193,-0.21423785,-0.197568,-0.16129921,0.70847785,-0.04566088,-0.08256516,-0.04684631,-0.08952895,0.5820062,0.3961846,-0.0052995817,0.3167392,0.019173507,0.36105326,-0.016015885,-0.02788543,-0.07838081,0.6361549,0.6748576,0.07806059,0.030726304,0.15618302,-0.1533918,-0.05224771,0.36664423,0.19990645,0.09730343,-0.21831544,0.21882339,0.28417826,1
-0.05647039,0.1952709,0.12910652,0.12968966,0.3621679,-0.0006008632,-0.029555168,0.0063958834,0.030375974,0.025474275,-0.031304695,0.020467786,0.052005094,0.72060823,0.024896549,-0.04670674,0.0057447553,0.012449884,0.26933163,0.20395608,-0.021497335,0.21064179,-0.018717105,0.25038615,-0.01753507,0.02641941,0.030498318,0.105733715,0.11407228,0.052621145,0.0586826,0.2725712,-0.026393633,0.0027091266,0.097438544,0.022895752,0.16722454,-0.16654897,0.4351914,0.18854676,0
0.6487735,0.2777262,0.25486457,0.6746648,0.7490958,0.08761413,-0.06539903,-0.028739706,0.052293062,-0.12869738,-0.29792333,-0.09906011,-0.031752013,0.89877486,-0.081636205,-0.034618635,-0.16168351,-0.15724833,0.69979644,0.56447333,-0.07739421,0.5046751,0.086298846,0.5491843,0.088535674,0.13492727,0.060882058,0.8603215,0.8504272,0.049282122,0.060167465,-0.21119162,0.028623352,-0.0632758,0.15279748,0.40155566,0.109756865,0.783037,-0.6342271,0.11734191,1
0.07299616,0.34650773,0.3876828,0.73358285,0.627825,0.13207456,0.010122423,-0.05255888,0.011895414,-0.1368419,-0.06729386,-0.10058309,-0.015711626,0.81785953,-0.036348898,0.029853486,-0.05996813,0.009519848,0.10350944,0.3252591,0.0836504,0.4309131,-0.075072385,0.41029045,0.102982625,0.16037193,0.12338672,0.6795342,0.6741179,-0.012116115,0.028774021,-0.42097238,0.15877493,0.0005164635,0.41571772,0.19260302,0.38270319,0.53515154,-0.15214816,0.17408153,1
-0.22272539,0.15886463,0.11228522,0.0756967,0.3847456,-0.050145335,-0.061662596,0.044702474,-0.013449251,-0.100995846,-0.16430385,0.110371776,0.06476902,0.86693376,-0.056845997,-0.05302087,-0.016215038,-0.03639142,0.20135386,0.38092786,-0.059219576,0.30374178,0.0048595974,0.33157057,0.05258422,0.09081955,0.036645968,-0.057644036,-0.0056659793,0.063933246,0.14961053,0.36109027,0.07838397,0.0012690888,0.12102626,0.10782654,0.19997287,0.102545604,0.26258722,0.28419214,0
-0.25813866,0.14079498,0.07076866,0.31312397,0.3705217,0.027350897,-0.11347946,-0.074585274,0.08448815,-0.061902948,-0.051912818,0.12982292,-0.03317222,0.99568284,-0.09779849,-0.021546667,-0.17896889,-0.10653195,0.60115224,0.52318144,-0.116613895,0.5412571,0.016004093,0.5535208,0.132561,0.08027064,0.2403488,0.13913734,0.10420482,0.08964199,0.04768029,0.42215005,-0.060823236,0.039661407,0.13493441,-0.3001335,0.9360832,-0.12280557,0.6223593,0.5240679,0
0.22328004,0.40836114,0.4514239,0.7136855,0.653821,0.02766616,0.003952896,0.012367325,-0.036020756,0.030030025,0.034567863,0.06946925,0.13206415,0.7884684,-0.096686035,-0.070570044,0.07523141,-0.061976407,0.194262,0.3461701,-0.011553511,0.431199,0.05412929,0.36872733,0.02062594,0.024955368,0.034767438,0.71091866,0.71929085,0.036790904,0.022939138,0.48390526,0.13592182,-0.09552931,0.4429993,0.0014720213,-0.46483767,0.40000317,0.31584677,0.09205351,1
0.12276561,0.3519188,0.3838407,0.5620996,0.7112749,0.03646478,0.011538878,0.030337758,-0.020973906,0.30725813,0.23329861,0.22264342,0.39251155,0.6492839,-0.023768261,0.009589032,-0.16354206,-0.016684098,0.26766163,0.2411498,0.10007948,0.32919192,0.051708616,0.35673827,0.10257327,-0.03877876,-0.016087636,0.6266044,0.56721497,-0.019860543,0.021299886,0.51972145,0.38286453,-0.090439446,-0.11539668,0.13619186,-0.3601894,0.32629433,-0.17656125,0.05774935,1
0.13251916,0.18161449,0.20774522,0.6203767,0.33465335,0.16646329,-0.010461127,-0.014636056,0.047027748,0.0361072,-0.0118418615,0.30888656,0.296126,0.8320304,-0.07440597,-0.037617587,-0.15794815,0.059816305,0.21060374,0.45282233,0.02207038,0.5385188,0.10274223,0.47940582,0.083286904,0.17385902,-0.0525571,0.6432576,0.61957395,-0.038033478,0.05147879,0.2974903,0.11844214,-0.14496051,0.213052,0.0319474,0.22462776,-0.18048109,0.44566098,0.16198383,1
-0.040804155,-0.068285294,0.022079568,0.15338954,0.22241688,0.12478536,-0.1246382,0.051801585,-0.060672134,0.26118472,0.25766575,0.00908907,0.20125547,0.9662976,0.014500466,-0.05359329,-0.08610979,-0.05814587,0.60067356,0.4449129,0.003272112,0.4157193,-0.03726183,0.46947676,-0.06650284,0.06846798,0.21377216,0.19749382,0.025089497,0.015273438,0.04583684,0.41836843,-0.12159993,0.14140397,0.48096964,0.24930373,0.4095806,0.37204924,0.55875367,0.21707834,0
0.6272347,0.12767808,0.23913309,0.77485454,0.34797496,-0.103229836,-0.07813385,0.046661846,-0.09068957,0.32949427,0.09261455,0.27272913,0.3959694,0.7767638,-0.07403389,-0.03749075,0.057761513,-0.047577366,0.39681897,0.4818161,0.0055781845,0.4528966,0.12218083,0.45935795,-0.0414633,-0.07711642,3.458932e-06,0.88153976,0.8836163,-0.048789203,0.008680621,0.32693833,0.07911235,-0.11135179,0.2794961,0.0487003,0.0652063,0.19532657,-0.12568577,0.51049125,1
-0.025398782,0.3536968,0.22166,0.12453605,0.5387312,-0.01425907,-0.07849796,0.074940026,0.055395607,-0.09131496,-0.09930735,0.065435134,0.014581377,0.86622,-0.0012558841,-0.057105824,-0.053189717,-0.08735137,0.4734876,0.34694204,-0.12063152,0.3026734,0.022020807,0.34101963,-0.010941333,0.045726813,0.1577073,0.13081028,0.19792485,0.074687175,0.104769036,0.27353305,-0.06853159,-0.024173781,-0.058105495,-0.03282414,0.58269036,-0.23134324,0.38613442,0.33165374,0
0.49302918,0.20078425,0.16994874,0.72812796,0.30825582,0.0751296,0.033764537,-0.020307695,-0.06928523,-0.11576974,-0.06261669,-0.028862378,-0.04828033,0.67904687,-0.07364266,-0.010482851,-0.112078846,-0.06410025,0.40500212,0.40966716,0.012529511,0.37410527,0.03410426,0.35325032,0.05358913,0.01608387,0.070474274,0.81704,0.80446136,-0.019074883,0.050155777,0.29495233,-0.080786385,-0.12339578,0.29717678,-0.016224977,0.19902316,0.35262418,0.44374192,-0.19039907,1
0.64232075,0.49726963,0.4312989,0.7631905,0.8085252,0.006273731,-0.12556721,0.08468236,-0.09878725,0.17103504,0.08863558,0.28666878,0.3930281,0.7412844,-0.007638574,-0.05776046,-0.17609054,-0.090383396,0.5786946,0.48400444,-0.04242593,0.5044492,0.14851753,0.5682229,0.12406033,0.023755841,0.035407256,0.87411654,0.85095954,0.06047322,0.10786122,0.33287606,0.3457803,0.0481624,-0.015463864,0.104266755,-0.5301306,0.15417585,-0.14665785,-0.027197033,1
0.17508751,0.23117276,0.103963554,-0.17547604,0.5171192,0.1593871,-0.10854858,0.052168604,0.02116115,-0.017333813,-0.0018117594,-0.07748846,-0.073668554,0.92492104,-0.06260182,-0.039510522,-0.052582946,-0.0334014,0.7429936,0.4258138,-0.0013765014,0.4455818,0.12376869,0.44550648,0.007853097,0.07663922,0.042338006,0.032267675,0.0042390344,-0.064835295,0.13485429,0.43911678,0.16597259,-0.023694154,0.41389176,-0.046576217,0.12110083,0.03319423,0.6061579,0.114465915,0
-0.29961327,0.44700235,0.6231065,0.9225639,0.5936558,0.044615753,-0.08617084,0.083768055,-0.08642291,-0.081574716,-0.09099643,0.28011405,0.34977978,0.914644,-0.04882639,-0.12840803,-0.042563673,-0.081744075,-0.46024203,0.48462632,0.0033797047,0.5593815,0.041831397,0.5726552,0.10826508,0.051649023,0.19276492,0.8528341,0.84824127,0.18706521,-0.047838215,0.35763153,-0.056429297,0.031798966,0.1688088,0.43873245,0.10153813,0.31193617,0.19371566,0.019894222,1
-0.07838801,0.3895159,0.24294142,-0.46225205,0.7413249,0.04117366,-0.015246197,0.037757087,0.020451747,-0.16776331,-0.23253047,0.29303065,0.06824992,0.9574879,-0.052620232,-0.01156508,-0.050568927,0.020467741,0.6991368,0.5135323,-0.0893668,0.5182861,0.054678097,0.4776727,0.13131936,0.02795272,0.15748094,-0.39448982,-0.34203342,0.056094658,0.15239376,0.37439585,0.18346077,-0.037162095,0.020424895,0.30119684,0.29237556,0.34055072,0.19701914,0.084055595,0
0.31056327,0.30603197,0.3221953,0.43938178,0.60983354,0.07720666,0.09134225,0.026592007,0.042552408,-0.013127036,-0.0154204955,-0.028639562,0.07120099,0.8551245,-0.02480331,0.042760685,-0.14114977,0.0013073229,0.5437539,0.3680997,-0.01567611,0.41258174,0.03559302,0.24019744,-0.011253139,0.15587193,0.06119034,0.44567415,0.46123105,-0.03319704,-0.024813468,0.15798119,-0.2474488,-0.09589832,0.24535762,0.042419516,0.60530996,-0.1952481,0.53882,0.3694834,0
-0.21477519,0.2153667,0.13504213,0.058369335,0.45995066,0.021075215,-0.006722461,-0.029399991,0.010955318,0.12087532,0.16342409,-0.05431526,0.02568027,0.84952366,-0.02164622,0.06403835,-0.09420661,-0.015210293,0.37369546,0.14885595,0.0021098524,0.16318344,-0.044165228,0.19936466,0.006865684,-0.01605085,0.23210242,-0.052872393,-0.047285754,0.034409903,0.02287259,0.06202295,0.119821295,0.024879362,0.39930457,-0.068267286,0.17845842,0.2264564,0.35563207,0.20167476,0
0.21690573,0.24578176,0.3248154,0.7467029,0.27598423,0.05346581,-0.012868469,0.0667435,0.01243576,0.24999812,0.15738635,0.26460463,0.32173434,0.7023978,-0.054930244,-0.030303942,-0.055512507,-0.037740204,0.06000214,0.46162575,-0.06791948,0.49346045,0.052522894,0.383673,0.14462426,0.107602045,0.10432149,0.7870567,0.78443205,0.06847063,-0.059498776,0.3488127,-0.20000705,-0.0030534323,0.12211782,0.13137144,0.016951023,-0.1764162,0.5238702,-0.05934345,1
0.3505423,0.34718707,0.45000672,0.40452418,0.6955711,-0.043259766,-0.030023288,0.07019423,-0.012930723,0.11914009,0.046619684,0.00061844656,0.14956897,0.5749104,-0.02642365,-0.04242056,-0.034926716,0.01872649,0.34119305,0.23758127,0.029521652,0.28966054,0.051307213,0.29065248,-0.036019586,0.0024597484,0.0108220205,0.6479016,0.57652664,0.001596427,0.01174433,0.24942419,0.1242645,-0.032195237,-0.22922777,0.20873463,-0.022449628,0.04077301,-0.13350014,0.15206048,1
-0.09532467,0.17993025,0.23270407,0.17832601,0.53479695,0.057879683,-0.121792324,0.14334917,-0.06521028,0.24636775,0.1810139,0.039272405,0.18791418,0.9437229,0.0119869625,-0.10049645,-0.047852427,-0.094251715,0.48293072,0.46705207,0.0025368317,0.44332266,-0.016602283,0.36800304,-0.0094621675,0.029890535,0.059604563,0.04395661,-0.0001572743,0.008211048,0.13408571,0.32957783,-0.29403952,0.06627126,0.6601815,0.112607114,0.03718606,-0.076114304,0.5220412,0.4842417,0
-0.19645324,0.31190574,0.26036564,0.3435715,0.52628046,-0.00019049644,-0.074515454,0.04860924,0.03789943,-0.0065704533,-0.061877605,0.16358997,0.095310345,0.93741363,-0.022531763,-0.1102577,-0.007802423,-0.091758244,0.33007887,0.4102385,-0.075845405,0.3920327,0.03489113,0.41402003,0.013409746,0.012746733,0.12138653,0.1382907,0.17883599,0.08289662,0.048861507,0.455,-0.05220408,-0.069651425,0.6532135,0.03195012,-0.41245204,0.3524643,0.332311,0.25324252,0
0.6428308,0.2962564,0.31114113,0.42986187,0.5700649,0.05299811,-0.067092516,0.045504168,-0.02950416,-0.107290365,-0.10993451,0.035220664,-0.053070176,0.6548996,-0.042915203,-0.14985417,-0.00028514583,-0.0460071,0.5922005,0.46444303,-0.02957106,0.37412295,0.06952329,0.37656868,0.028610015,0.009579959,0.04978934,0.6879952,0.7325882,0.028116979,0.08600269,0.1800244,-0.0783536,-0.03089582,0.43658248,0.18069333,-0.099513225,-0.22513919,0.57241786,-0.046733588,1
0.41552705,0.47903132,0.5147944,0.8700218,0.75172436,0.017079148,-0.048434112,0.0066930833,-0.041224267,-0.04400715,-0.13085324,0.18912242,0.21232449,0.65095705,-0.075636044,-0.121640906,-0.04186765,-0.1360065,0.27103275,0.5349325,-0.082564935,0.5069158,0.18959025,0.5180435,0.12969579,0.034096997,0.12338468,0.89378434,0.87228125,0.09401494,0.10585095,0.63780236,0.206623,-0.05756763,-0.44384983,0.05107895,0.27625293,-0.20060344,0.5415782,-0.16404507,1
0.40639704,0.055371832,0.090879,0.628403,0.16379245,0.11854781,0.0017596651,0.029355215,0.015169802,0.00819092,-0.038484056,0.10416409,0.043211747,0.43922162,-0.09379288,-0.04478802,-0.08288541,0.035427373,0.26406923,0.33998615,0.0115585355,0.2677186,0.036298852,0.27264753,-0.01712101,0.08967054,-0.021799672,0.7617642,0.7411828,-0.045910027,0.036279928,0.074915476,-0.032033123,-0.0048706867,0.11374018,0.0822737,0.12087207,0.26404324,0.07005674,-0.1357952,1
0.0112341335,0.178587,0.13013098,-0.107960455,0.55792177,0.033176024,0.01909984,0.032132473,0.0003766855,0.22618335,0.17881863,0.28412953,0.3324312,0.9213702,-0.02077848,-0.02509772,-0.00049225887,-0.0699656,0.70483935,0.39674136,-0.06171275,0.38653433,-0.051024694,0.35218745,-0.018431382,0.0332183,0.13267612,0.007975923,-0.027125044,0.05647505,0.00032343343,-0.1436752,0.09227334,-0.0011416683,0.14056517,0.3366518,0.5295348,0.53170204,0.33737105,-0.2156974,0
0.4047724,0.18996151,0.103338845,0.6553307,0.4280428,0.07455697,-0.09808642,-0.070961565,-0.09538759,0.3400317,0.24241427,0.29315326,0.33389255,0.8452207,0.0018762402,-0.057363126,-0.122239545,-0.037763514,0.4736793,0.46280253,-0.049125645,0.45089844,0.066310786,0.51624095,0.061392836,0.008849468,-0.011835396,0.7290324,0.77443105,0.1486229,0.007100474,0.64372206,0.13490608,-0.070936844,0.1515197,-0.084125996,-0.1581841,-0.29470623,0.40936446,0.2682263,1
0.4479976,0.27597246,0.09665011,-0.3551597,0.76061094,0.08206903,-0.06560702,0.037087422,-0.034265846,-0.49079067,-0.5130691,0.087875985,-0.121502034,0.99669635,-0.06816109,-0.018054714,-0.16877326,-0.07639978,0.9119418,0.6546859,-0.18125209,0.645963,0.23186521,0.6657803,0.14524834,0.06131454,0.25073364,0.0048179924,-0.09907816,0.02265297,0.07045183,0.7554705,0.19280978,-0.18467276,0.19494285,0.11484953,0.49256986,0.6003003,0.61596227,0.13560379,0
-0.08075288,0.24433915,0.13281605,0.15213594,0.43011254,0.022222904,-0.021424942,-0.043761868,0.05647132,-0.037452087,-0.08993361,0.20596403,0.032736626,0.81610334,-0.028839754,-0.03525532,-0.060244713,-0.047258407,0.3679145,0.32113943,-0.01986159,0.34325382,0.03918174,0.38110352,0.055155456,0.08690239,0.054401755,0.1327233,0.11343188,-0.012801587,0.055026453,0.28743213,0.17712316,-0.07022454,0.042376578,-0.097217605,0.34647262,-0.10708914,0.55890477,-0.01099908,0
0.58820343,0.39555684,0.44645473,0.773643,0.67473614,0.004670448,-0.004402773,0.13571386,-0.024269538,0.2268637,0.019702444,0.326721,0.37667003,0.7211251,-0.10400316,-0.10073355,0.03709915,-0.06033161,0.51102346,0.49071196,-0.090920635,0.55509496,0.20394462,0.45740548,0.067608096,0.06853062,0.15582925,0.8554304,0.8685869,0.04588807,0.06700739,0.010649344,0.112206146,-0.066214494,0.23562764,0.17414089,0.2144318,0.0024363983,0.65967274,-0.27567106,1
0.03171666,0.03174151,-0.09275683,0.16801675,0.3026052,0.08997141,0.022701694,0.03227454,-0.030025767,0.3052251,0.21958943,0.08450098,0.1805049,0.940216,0.02081141,0.059813064,-0.042680107,-0.0043829996,0.66301346,0.2815198,0.033618726,0.44776112,0.021808842,0.3546489,0.058365725,0.005967036,0.18306161,0.20108737,0.035308126,0.023264106,-0.0068246964,0.18287475,0.0268241,-0.012246496,0.39930394,0.0047494858,0.3617964,0.57127887,0.36741802,0.03976211,0
0.009272081,0.12139337,0.05559915,0.049683772,0.38859922,0.07408704,-0.05151088,-0.012686305,-0.0059548267,0.13864978,0.14146991,0.006707549,-0.038099136,0.85285664,0.013654173,0.07862352,-0.06876773,-0.06682243,0.5984415,0.2343123,0.012653052,0.2774552,-0.068728186,0.30640742,0.09223074,0.014774589,0.16885522,0.115429804,0.09990706,0.006002067,-0.020835781,0.31688106,-0.025672356,0.027633445,0.21934482,-0.18508534,0.4184097,-0.15545753,0.3443793,0.3908703,0
0.19693655,0.16796416,-0.022850152,-0.2797594,0.5205581,0.0704451,-0.044758175,0.08437066,-0.042168982,0.10514764,0.04134981,-0.036615748,0.112603985,0.95092297,-0.065896034,0.07871651,-0.034895007,0.012349194,0.78460115,0.32143235,-0.08425574,0.42730722,0.101375215,0.36472973,0.016214056,-0.039071035,0.102726355,0.04295446,-0.04035385,0.014850918,0.06340767,0.44086978,0.11566678,-0.03470401,0.29788807,-0.12743181,0.28804597,0.34199348,0.55812764,0.16438606,0
0.8083464,0.33039314,0.46441376,0.850508,0.76431257,0.054238766,-0.07216594,0.064131565,-0.033100016,0.076179035,-0.06511844,0.12073345,0.18141234,0.5403701,-0.08755254,-0.013968007,0.020607462,0.04204841,0.7234019,0.4652931,0.07569306,0.47908062,0.055482805,0.38107133,-0.059609596,0.06706347,0.049302194,0.9367683,0.9283036,-0.079029195,0.012612278,-0.39398584,0.18420072,-0.10151295,0.4442749,0.10676098,0.18755917,0.34542355,0.19346167,-0.13830073,1
0.2831998,0.25098422,0.12126941,0.48951924,0.49064583,0.020153848,-0.038081035,0.054325595,-0.049182843,0.19052865,0.15281571,-0.028854555,0.13638605,0.7036777,0.052475538,-0.015010499,-0.028422091,-0.016614275,0.3802782,0.23657806,0.027671454,0.3024577,0.02543484,0.32768545,0.015697177,-0.013801898,0.06748775,0.58029217,0.5339738,0.050761048,0.079875804,-0.26296267,0.20988664,-0.00029813638,0.41792002,0.1427357,-0.091352224,0.41436502,0.15596962,-0.10708304,1
0.047350295,0.20362903,0.12282259,-0.07674364,0.5711294,0.024805099,0.054477986,-0.022792213,-0.0039702845,0.20062128,0.18012545,0.18324167,0.2842817,0.8577099,0.018963475,-0.005222314,-0.06835931,-0.03841881,0.68793494,0.3912226,-0.08972578,0.36189774,0.026000312,0.3266799,0.07435801,0.023163566,0.14122015,0.040145393,0.015642194,0.06228,-0.026161853,-0.08037182,0.1909327,0.050154902,-0.10056452,0.24200761,0.14923374,0.44055662,-0.07829826,-0.056326985,0
0.83104664,0.6076915,0.6407019,0.8224711,0.9064864,0.040150452,-0.13519979,0.12536979,-0.06860801,0.28095046,0.15256591,0.15183799,0.11032241,0.85792494,-0.15231816,-0.13718542,-0.06457124,-0.13265175,0.8885168,0.5235961,-0.11087532,0.5158372,0.10880463,0.55847126,0.21699747,-0.106079355,0.24660654,0.9448616,0.93500715,0.035963047,0.0884141,0.22669998,0.15521197,0.0069137886,0.32137313,-0.011961124,0.26240286,0.24352205,0.77935165,-0.3739833,1
-0.013500064,0.4879159,0.49344555,0.849693,0.7679869,0.110029146,-0.12377134,-0.017279321,-0.044776797,0.36615354,0.2157007,0.40560347,0.44534874,0.94184095,-0.034020394,-0.15840036,-0.1376119,-0.06812349,0.21206316,0.551809,-0.07806218,0.628843,0.10915542,0.49307153,0.21358791,0.10447673,0.05764461,0.7785163,0.7769902,0.07953936,0.031186743,0.1474024,-0.18904124,-0.08733623,0.558953,-0.17554119,0.54013073,-0.5167583,0.589223,0.62275183,1
